event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
2486,event_002486.csv,0.0,39.98524,-84.0,-39.98524,144.0,0.0,39.52387,-48.0,-39.52387,-92.0,158.5568,39.5239,24.0,-79.35527,-92.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
2487,event_002487.csv,0.0,39.98524,-80.0,-39.98524,124.0,0.0,39.52387,-100.0,-39.52387,-92.0,138.71800000000002,99.04039999999998,96.0,-138.71800000000002,-8.0,23.80659,23.806600000000003,0.0,-7.93553,16.0
2488,event_002488.csv,0.0,39.98524,-56.0,-39.98524,88.0,0.0,39.52387,-4.0,-39.52387,-80.0,118.8792,79.20150000000001,-68.0,-39.67766999999999,48.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
2489,event_002489.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-44.0,158.5568,79.20159999999998,164.0,-79.35527,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
2490,event_002490.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,68.0,158.5568,79.20159999999998,16.0,-158.5568,36.0,15.87106,31.742130000000003,0.0,-15.87106,20.0
2491,event_002491.csv,0.0,39.98524,-100.0,-39.98524,68.0,0.0,39.52387,-64.0,-39.52387,-84.0,118.8792,79.20150000000001,-72.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
2492,event_002492.csv,0.0,39.98524,-100.0,-39.98524,44.0,0.0,39.52387,-48.0,-39.52387,-68.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2493,event_002493.csv,0.0,39.98524,-72.0,-39.98524,100.0,0.0,39.52387,-40.0,-39.52387,-52.0,118.8792,79.20150000000001,56.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
2494,event_002494.csv,0.0,39.98524,-48.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-60.0,158.5568,79.20159999999998,-48.0,-79.35527,92.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
2495,event_002495.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-52.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-84.0,23.80659,31.742130000000003,0.0,-15.871058999999999,-40.0
2496,event_002496.csv,0.0,79.97047,88.0,-39.98524,-76.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-48.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2497,event_002497.csv,0.0,39.98524,-56.0,-39.98524,-20.0,0.0,39.52387,-48.0,-39.52387,-28.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2498,event_002498.csv,0.0,39.98524,-64.0,-39.98524,-84.0,0.0,39.52387,-36.0,-39.52387,-76.0,118.8792,118.8792,144.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2499,event_002499.csv,0.0,39.98524,-16.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,79.20150000000001,8.0,-39.67766999999999,36.0,23.80659,23.806600000000003,0.0,-7.93553,-4.0
2500,event_002500.csv,0.0,39.98524,-88.0,-39.98524,164.0,0.0,39.52387,-48.0,-39.52387,36.0,158.5568,79.20159999999998,16.0,-119.03293000000001,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
2501,event_002501.csv,0.0,39.98524,-84.0,-39.98524,20.0,0.0,39.52387,-80.0,-39.52387,-84.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2502,event_002502.csv,0.0,39.98524,-64.0,-39.98524,156.0,0.0,39.52387,-72.0,-39.52387,-84.0,118.8792,79.20150000000001,96.0,-79.35533,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2503,event_002503.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-92.0,-39.52387,-88.0,118.8792,118.8792,20.0,-79.35533,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2504,event_002504.csv,0.0,39.98524,-52.0,0.0,-100.0,0.0,39.52387,-92.0,-39.52387,112.0,118.8792,118.8792,140.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2505,event_002505.csv,0.0,39.98524,-96.0,-39.98524,-12.0,0.0,39.52387,-48.0,-39.52387,-92.0,138.71800000000002,99.04039999999998,144.0,-59.51647000000001,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2506,event_002506.csv,0.0,39.98524,-64.0,-39.98524,-52.0,0.0,79.20153,-20.0,-39.52387,188.0,158.5568,39.5239,-48.0,-79.35527,-20.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2507,event_002507.csv,0.0,39.98524,-36.0,-39.98524,-76.0,0.0,39.52387,-96.0,-39.52387,-72.0,118.8792,118.8792,136.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
2508,event_002508.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,-76.0,118.8792,79.20150000000001,8.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2509,event_002509.csv,0.0,39.98524,-64.0,-39.98524,-28.0,0.0,39.52387,64.0,-39.52387,-88.0,118.8792,118.8792,188.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2510,event_002510.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-8.0,-39.52387,-76.0,118.8792,317.1137,64.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2511,event_002511.csv,0.0,39.98524,-88.0,-39.98524,-44.0,0.0,39.52387,-80.0,-39.52387,-52.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-76.0
2512,event_002512.csv,0.0,39.98524,-100.0,-39.98524,40.0,0.0,39.52387,-44.0,-39.52387,-96.0,118.8792,79.20150000000001,-36.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-8.0
2513,event_002513.csv,0.0,39.98524,-100.0,-39.98524,-76.0,0.0,79.20153,16.0,-39.52387,-20.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
2514,event_002514.csv,0.0,39.98524,-96.0,-39.98524,-32.0,0.0,39.52387,-100.0,-39.52387,-40.0,118.8792,79.20150000000001,-92.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-64.0
2515,event_002515.csv,0.0,39.98524,-48.0,-39.98524,-36.0,0.0,39.52387,24.0,-39.52387,-76.0,118.8792,118.8792,-16.0,-79.35533,-36.0,31.74213,15.871060000000003,0.0,-15.87107,-100.0
2516,event_002516.csv,0.0,39.98524,-100.0,-39.98524,124.0,0.0,39.52387,-72.0,-39.52387,-76.0,118.8792,79.20150000000001,-8.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-4.0
2517,event_002517.csv,0.0,39.98524,-88.0,-39.98524,-44.0,0.0,39.52387,-72.0,-39.52387,-52.0,118.8792,79.20150000000001,-24.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2518,event_002518.csv,0.0,39.98524,-60.0,-39.98524,176.0,0.0,39.52387,-88.0,-39.52387,124.0,118.8792,79.20150000000001,104.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
2519,event_002519.csv,0.0,39.98524,-88.0,-39.98524,148.0,0.0,39.52387,-80.0,-39.52387,-52.0,118.8792,118.8792,152.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2520,event_002520.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-36.0,118.8792,79.20150000000001,32.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2521,event_002521.csv,0.0,39.98524,-96.0,-39.98524,44.0,0.0,39.52387,-96.0,-39.52387,-20.0,118.8792,79.20150000000001,8.0,-79.35533,80.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
2522,event_002522.csv,0.0,39.98524,-76.0,-39.98524,192.0,0.0,39.52387,-52.0,-39.52387,-96.0,118.8792,118.8792,148.0,-39.67766999999999,-16.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2523,event_002523.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-84.0,158.5568,39.5239,-28.0,-79.35527,-100.0,31.74213,15.871060000000003,0.0,-15.87107,-68.0
2524,event_002524.csv,0.0,39.98524,-96.0,-39.98524,44.0,0.0,39.52387,-88.0,-39.52387,-60.0,158.5568,39.5239,-28.0,-119.03293000000001,124.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2525,event_002525.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-84.0,118.8792,118.8792,152.0,-79.35533,68.0,31.74213,15.871060000000003,0.0,-15.87107,-4.0
2526,event_002526.csv,0.0,39.98524,-92.0,-39.98524,-4.0,0.0,39.52387,-96.0,-39.52387,36.0,118.8792,79.20150000000001,-80.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2527,event_002527.csv,0.0,39.98524,-60.0,-39.98524,48.0,0.0,39.52387,-84.0,-39.52387,-64.0,158.5568,555.0259000000001,4.0,-79.35527,-52.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
2528,event_002528.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-84.0,118.8792,79.20150000000001,88.0,-39.67766999999999,-28.0,23.80659,23.806600000000003,0.0,-7.93553,-4.0
2529,event_002529.csv,0.0,39.98524,-84.0,-39.98524,-96.0,0.0,39.52387,-76.0,-39.52387,-96.0,118.8792,317.1137,180.0,-39.67766999999999,-24.0,31.74213,15.871060000000003,0.0,-15.87107,-40.0
2530,event_002530.csv,0.0,39.98524,-100.0,-39.98524,-80.0,0.0,39.52387,-16.0,-39.52387,-44.0,138.71800000000002,19.838799999999992,-88.0,-99.19413000000002,88.0,27.77436,19.83883,0.0,-11.903300000000002,-8.0
2531,event_002531.csv,0.0,39.98524,-96.0,-39.98524,28.0,0.0,39.52387,-72.0,-39.52387,28.0,118.8792,118.8792,8.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2532,event_002532.csv,0.0,39.98524,-36.0,-39.98524,0.0,0.0,39.52387,-52.0,-39.52387,-64.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
2533,event_002533.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-84.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,52.0
2534,event_002534.csv,0.0,39.98524,-88.0,-39.98524,0.0,0.0,79.20153,0.0,0.0,-100.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,148.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
2535,event_002535.csv,0.0,39.98524,-64.0,-39.98524,-36.0,0.0,39.52387,-16.0,-39.52387,100.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,124.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2536,event_002536.csv,0.0,39.98524,-92.0,-39.98524,80.0,0.0,79.20153,-36.0,-39.52387,88.0,158.5568,39.5239,-28.0,-119.03293000000001,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2537,event_002537.csv,0.0,39.98524,-72.0,-39.98524,-44.0,0.0,39.52387,-24.0,-39.52387,-100.0,118.8792,79.20150000000001,152.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
2538,event_002538.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-79.35533,176.0,15.87106,31.742130000000003,0.0,-7.935529,-36.0
2539,event_002539.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,28.0,-39.52387,-88.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2540,event_002540.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-28.0,118.8792,118.8792,144.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,152.0
2541,event_002541.csv,0.0,39.98524,-100.0,-39.98524,148.0,0.0,39.52387,-88.0,-39.52387,28.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-12.0,15.87106,31.742130000000003,0.0,-7.935529,-36.0
2542,event_002542.csv,0.0,39.98524,-64.0,-39.98524,84.0,0.0,39.52387,-48.0,-39.52387,60.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
2543,event_002543.csv,0.0,39.98524,-32.0,-39.98524,124.0,0.0,39.52387,-96.0,-39.52387,-92.0,138.71800000000002,59.36269999999999,8.0,-59.51647000000001,-100.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
2544,event_002544.csv,0.0,39.98524,-100.0,-39.98524,20.0,0.0,39.52387,-76.0,-39.52387,-80.0,118.8792,79.20150000000001,-100.0,-79.35533,40.0,31.74213,15.871060000000003,0.0,-15.87107,8.0
2545,event_002545.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-79.35533,-20.0,23.80659,23.806600000000003,0.0,-23.80659,-28.0
2546,event_002546.csv,0.0,39.98524,-88.0,-39.98524,4.0,0.0,39.52387,-80.0,-39.52387,-84.0,118.8792,79.20150000000001,12.0,-79.35533,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2547,event_002547.csv,0.0,39.98524,-64.0,-39.98524,148.0,0.0,39.52387,-48.0,-39.52387,-68.0,118.8792,39.67760000000001,-80.0,-79.35533,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2548,event_002548.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-88.0,158.5568,39.5239,20.0,-79.35527,-32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2549,event_002549.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-8.0,-39.52387,-88.0,118.8792,118.8792,20.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-23.80659,28.0
2550,event_002550.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,118.8792,168.0,-79.35533,132.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
2551,event_002551.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-12.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
2552,event_002552.csv,0.0,39.98524,-64.0,-39.98524,116.0,0.0,39.52387,0.0,-39.52387,-96.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-100.0
2553,event_002553.csv,0.0,39.98524,-96.0,-39.98524,44.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
2554,event_002554.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,68.0,118.8792,79.20150000000001,-16.0,-79.35533,-4.0,31.74213,15.871060000000003,0.0,-15.87107,-20.0
2555,event_002555.csv,0.0,39.98524,-92.0,-39.98524,-68.0,0.0,39.52387,-56.0,-39.52387,-92.0,158.5568,79.20159999999998,16.0,-79.35527,-8.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
2556,event_002556.csv,0.0,39.98524,-80.0,-39.98524,52.0,0.0,39.52387,-64.0,-39.52387,4.0,118.8792,79.20150000000001,184.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
2557,event_002557.csv,0.0,39.98524,-88.0,-39.98524,196.0,0.0,39.52387,-48.0,-39.52387,-28.0,118.8792,118.8792,156.0,-79.35533,112.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2558,event_002558.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,0.0,-39.52387,-84.0,118.8792,39.67760000000001,-100.0,-39.67766999999999,-68.0,31.74213,15.871060000000003,0.0,-15.87107,-28.0
2559,event_002559.csv,0.0,39.98524,-88.0,-39.98524,-40.0,0.0,39.52387,-40.0,-39.52387,-68.0,118.8792,79.20150000000001,16.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
2560,event_002560.csv,0.0,39.98524,-72.0,-39.98524,-64.0,0.0,39.52387,12.0,-39.52387,-40.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
2561,event_002561.csv,0.0,39.98524,-100.0,-39.98524,-92.0,0.0,39.52387,-56.0,-39.52387,20.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-44.0,31.74213,15.871060000000003,0.0,-15.87107,-48.0
2562,event_002562.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,118.8792,16.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2563,event_002563.csv,0.0,39.98524,-72.0,-39.98524,-12.0,0.0,39.52387,-96.0,-39.52387,-12.0,118.8792,79.20150000000001,-24.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2564,event_002564.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,79.20153,120.0,-39.52387,-60.0,118.8792,79.20150000000001,-32.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
2565,event_002565.csv,0.0,39.98524,-76.0,-39.98524,-64.0,0.0,39.52387,-52.0,-39.52387,-8.0,138.71800000000002,59.36269999999999,-60.0,-59.51647000000001,44.0,23.80659,23.806600000000003,0.0,-7.93553,-88.0
2566,event_002566.csv,0.0,39.98524,-92.0,-39.98524,-100.0,0.0,39.52387,-32.0,-39.52387,84.0,138.71800000000002,19.838799999999992,-100.0,-59.51647000000001,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
2567,event_002567.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-84.0,118.8792,118.8792,16.0,-39.67766999999999,-88.0,19.838825,27.774365000000003,0.0,-19.838825,20.0
2568,event_002568.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,56.0,118.8792,79.20150000000001,-76.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-56.0
2569,event_002569.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,88.0,-39.52387,-28.0,118.8792,79.20150000000001,-64.0,-79.35533,84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-20.0
2570,event_002570.csv,0.0,39.98524,-84.0,-39.98524,172.0,0.0,39.52387,-96.0,-39.52387,156.0,118.8792,79.20150000000001,16.0,-79.35533,-12.0,23.80659,31.742130000000003,0.0,-7.93553,-92.0
2571,event_002571.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-40.0,-39.52387,-52.0,118.8792,118.8792,16.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
2572,event_002572.csv,0.0,39.98524,-92.0,-39.98524,12.0,0.0,39.52387,-96.0,-39.52387,-76.0,158.5568,39.5239,-48.0,-79.35527,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2573,event_002573.csv,0.0,39.98524,-76.0,-39.98524,76.0,0.0,39.52387,-88.0,-39.52387,-12.0,158.5568,79.20159999999998,16.0,-119.03293000000001,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2574,event_002574.csv,0.0,39.98524,-96.0,-39.98524,148.0,0.0,39.52387,-96.0,-39.52387,-52.0,118.8792,79.20150000000001,8.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2575,event_002575.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2576,event_002576.csv,0.0,39.98524,-88.0,-39.98524,-84.0,0.0,79.20153,-60.0,-39.52387,168.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2577,event_002577.csv,0.0,39.98524,32.0,-39.98524,28.0,39.52387,0.0,-32.0,-79.04774,-92.0,118.8792,79.20150000000001,96.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
2578,event_002578.csv,0.0,39.98524,-76.0,-39.98524,-100.0,0.0,39.52387,-88.0,-39.52387,36.0,118.8792,79.20150000000001,16.0,-79.35533,44.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
2579,event_002579.csv,0.0,39.98524,-72.0,-39.98524,-76.0,0.0,39.52387,-32.0,-39.52387,-68.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2580,event_002580.csv,0.0,39.98524,-56.0,-39.98524,168.0,0.0,39.52387,76.0,-39.52387,-88.0,118.8792,79.20150000000001,-60.0,-118.8792,-8.0,23.80659,23.806600000000003,0.0,-23.80659,-16.0
2581,event_002581.csv,0.0,39.98524,-80.0,-39.98524,-76.0,0.0,39.52387,-92.0,-39.52387,-64.0,158.5568,39.5239,-28.0,-79.35527,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2582,event_002582.csv,0.0,39.98524,-36.0,-39.98524,-8.0,0.0,39.52387,-92.0,-39.52387,-88.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2583,event_002583.csv,0.0,39.98524,-96.0,-39.98524,108.0,0.0,39.52387,-88.0,-39.52387,-60.0,118.8792,79.20150000000001,-80.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2584,event_002584.csv,0.0,39.98524,-56.0,-39.98524,188.0,0.0,39.52387,8.0,-39.52387,-84.0,118.8792,79.20150000000001,-28.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
2585,event_002585.csv,0.0,39.98524,-72.0,-39.98524,12.0,0.0,39.52387,-72.0,-39.52387,-28.0,118.8792,118.8792,16.0,-79.35533,120.0,15.87106,31.742130000000003,0.0,-15.87106,-52.0
2586,event_002586.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,120.0,118.8792,79.20150000000001,-44.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-8.0
2587,event_002587.csv,0.0,39.98524,-76.0,-39.98524,108.0,0.0,39.52387,-88.0,-39.52387,-4.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2588,event_002588.csv,0.0,39.98524,-96.0,-39.98524,-28.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
2589,event_002589.csv,0.0,39.98524,8.0,-39.98524,56.0,0.0,39.52387,-84.0,-39.52387,8.0,118.8792,158.55679999999998,12.0,-118.8792,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-16.0
2590,event_002590.csv,0.0,39.98524,-32.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,-20.0,118.8792,118.8792,152.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
2591,event_002591.csv,0.0,39.98524,-96.0,-39.98524,-36.0,0.0,39.52387,-64.0,-39.52387,-76.0,118.8792,118.8792,16.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
2592,event_002592.csv,0.0,39.98524,-84.0,-39.98524,-4.0,0.0,39.52387,-56.0,-39.52387,-92.0,158.5568,39.5239,16.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
2593,event_002593.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-28.0,158.5568,39.5239,-80.0,-79.35527,-100.0,23.80659,23.806600000000003,0.0,-23.80659,-28.0
2594,event_002594.csv,0.0,39.98524,-84.0,-39.98524,32.0,0.0,39.52387,-52.0,-39.52387,-88.0,118.8792,118.8792,140.0,-79.35533,120.0,19.838825,27.774365000000003,0.0,-11.903293999999999,-48.0
2595,event_002595.csv,0.0,39.98524,-84.0,-39.98524,160.0,0.0,39.52387,-20.0,-39.52387,0.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
2596,event_002596.csv,0.0,39.98524,-52.0,-39.98524,-96.0,0.0,39.52387,-60.0,-39.52387,24.0,138.71800000000002,59.36269999999999,68.0,-59.51647000000001,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
2597,event_002597.csv,0.0,39.98524,-72.0,-39.98524,108.0,0.0,39.52387,-80.0,-39.52387,-76.0,138.71800000000002,59.36269999999999,-80.0,-59.51647000000001,-100.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
2598,event_002598.csv,0.0,39.98524,-84.0,-39.98524,-8.0,0.0,39.52387,-92.0,-39.52387,16.0,118.8792,79.20150000000001,12.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
2599,event_002599.csv,0.0,39.98524,144.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,28.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2600,event_002600.csv,0.0,39.98524,-76.0,-39.98524,160.0,0.0,39.52387,-96.0,-39.52387,144.0,158.5568,39.5239,16.0,-79.35527,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
2601,event_002601.csv,0.0,39.98524,-88.0,-39.98524,160.0,0.0,39.52387,-88.0,-39.52387,-4.0,118.8792,79.20150000000001,140.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
