event,file,ok_shape,clipped,n_samples,t_min_ns,t_max_ns,A_baseline_mV,A_rms_mV,A_peak_mV,A_peak_time_ns,A_trough_mV,A_trough_time_ns,A_area_mVns,A_snr,B_baseline_mV,B_rms_mV,B_peak_mV,B_peak_time_ns,B_trough_mV,B_trough_time_ns,B_area_mVns,B_snr,accepted,active_scope_channel,passive_scope_channel
5065,20260827_55p59V_sipm1_ch0_10000_05065.csv,True,False,2032,-152.99999964,354.749986,-1.0117343202839757,1.9539758345718723,155.18556244028397,6.24999585,-3.786493939716024,254.24998884,9307.719953764561,79.42041027047095,-2.611299625557809,2.327319890342503,6.917401425557809,244.9999891,-6.15469349444219,-1.25000393,110.51376350374565,2.9722606910474183,True,A,B
5066,20260827_55p59V_sipm1_ch0_10000_05066.csv,True,False,2032,-153.39999964,354.349986,-1.5260324949999997,1.9734724615426118,226.412232445,9.59999575,-3.487500625,175.34999106,10975.737678644631,114.72783981389813,-3.654925526659919,2.161156300672254,7.899511516659919,146.34999188,-5.1110675933400795,82.59999368,69.31366662587274,3.6552245268899246,True,A,B
5067,20260827_55p59V_sipm1_ch0_10000_05067.csv,True,False,2032,-153.39999964,354.349986,-0.07315890139676111,1.3365790186450694,226.92784945139675,13.59999564,-8.67745526860324,210.59999006,10951.708246793314,169.78259144112585,-1.6370161267206476,2.012377250637245,7.834727116720647,101.34999315,-11.373563933279353,98.34999324,-365.85865332488765,3.893269571716576,True,A,B
5068,20260827_55p59V_sipm1_ch0_10000_05068.csv,True,False,2032,-153.33333364,354.416652,-1.7821509325101217,2.0664100187273333,175.14889593251013,7.41666181,-3.2313821874898783,199.41665638,8427.795722800245,84.75999164985724,-3.3666483348785428,2.380301619829128,7.626613274878542,10.66666172,-5.383965835121458,34.66666104,213.23594210023268,3.2040533062469727,True,A,B
5069,20260827_55p59V_sipm1_ch0_10000_05069.csv,True,False,2032,-153.49999964,354.249986,-1.2391072554949496,1.8154565701292882,164.54802143549495,5.74999585,-3.7744258645050506,151.24999174,7621.390815978077,90.63726675861854,-3.008150933070707,2.081055101116562,7.252736923070707,30.24999516,-6.865125776929293,89.24999349,4.988693391380558,3.485124886495965,True,A,B
5070,20260827_55p59V_sipm1_ch0_10000_05070.csv,True,False,2032,-152.99999964,354.749986,-0.6774218347058824,1.7552479871039093,167.87722041470587,6.24999585,-4.674448225294118,149.7499918,7982.619304005448,95.64302118454313,-2.225204135131846,2.2237137654422807,6.977295545131846,115.24999277,-6.5254100348681545,32.74999511,-44.883450498341745,3.137677003921461,True,A,B
5071,20260827_55p59V_sipm1_ch0_10000_05071.csv,True,False,2032,-153.49999964,354.249986,-1.1645737982424245,1.8347561836705693,173.00879681824242,6.99999582,-3.8489593217575755,171.24999117,8177.312764001605,94.29525206565876,-2.137672087434343,2.3393497511441574,2.722071667434343,63.24999423,-7.151205402565658,173.24999112,-250.6574289333753,1.1636018368364967,True,A,B
5072,20260827_55p59V_sipm1_ch0_10000_05072.csv,True,False,2032,-153.99999964,353.749986,-1.4836805086519114,2.014164787785763,179.9562299486519,8.74999576,-3.5298526113480886,212.74998999,8866.84011568378,89.34533611149247,-2.157661606197183,2.3038027164002988,3.080397776197183,2.74999593,-7.469552823802817,176.999991,-242.44897036304823,1.337092692125269,True,A,B
5073,20260827_55p59V_sipm1_ch0_10000_05073.csv,True,False,2032,-153.99999964,353.749986,-1.2833211539637828,2.2537152810010177,219.64883018396378,22.74999536,-3.730211966036217,200.74999033,13041.079868169938,97.46077156933676,-2.2742877864185114,2.504849262625397,6.703421206418511,105.99999301,-6.5378431435814885,109.49999291,-31.4041191062078,2.6761774875796247,True,A,B
5074,20260827_55p59V_sipm1_ch0_10000_05074.csv,True,False,2032,-152.66666664,355.083319,-1.4288942062932792,2.3142986474139713,161.50823990629328,6.08332887,-3.584638913706721,164.0833244,7554.37059704485,69.78712107305805,-3.851687378411405,2.1995924699752427,8.157789178411406,41.08332788,-4.914305741588594,85.33332663,279.68637359822503,3.708773006712114,True,A,B
5075,20260827_55p59V_sipm1_ch0_10000_05075.csv,True,False,2032,-153.99999964,353.749986,-1.7730025572434607,2.2769609785420823,146.87325279724348,1.24999597,-3.2405305627565393,196.74999044,6610.9938013935935,64.50407107603799,-3.7343274600804826,2.3857151308215574,8.025050310080482,41.74999482,-5.031665659919517,-2.00000394,362.7539488046198,3.363792351569206,True,A,B
5076,20260827_55p59V_sipm1_ch0_10000_05076.csv,True,False,2032,-153.99999964,353.749986,-1.6754994790342053,2.1064369260019773,164.4461598790342,5.24999585,-3.3380336409657945,184.74999078,8010.084376707186,78.06839969861022,-2.140487950985915,2.2785652183154332,6.585000790985915,213.74998996,-6.640885069014085,31.74999511,-97.583570936323,2.8899768758228803,True,A,B
5077,20260827_55p59V_sipm1_ch0_10000_05077.csv,True,False,2032,-153.45454564,354.29544,-0.8570176508906883,2.138680046429578,216.6542436008907,9.79544974,-3.925831659109311,247.04544303,10603.357343718877,101.3027843798255,-2.8619764041902838,2.3099499951604474,7.2911098241902845,126.29544645,-6.2115948058097175,90.04544747,53.32607284819148,3.1563929260225607,True,A,B
5078,20260827_55p59V_sipm1_ch0_10000_05078.csv,True,False,2032,-152.88888864,354.861097,-1.4616865812195121,2.1879805190937853,469.0736250612195,14.11110664,-4.597614318780488,-3.63889286,23664.44039930248,214.38656375948892,-2.7804303397154473,2.2470439059850755,7.2249431797154475,10.86110673,-5.9855627802845515,21.11110644,-83.63794466702629,3.215310195084116,True,A,B
5079,20260827_55p59V_sipm1_ch0_10000_05079.csv,True,False,2032,-153.33333364,354.416652,-0.7124432147165992,1.7171363234699561,216.74036679471658,9.16666176,-4.0704060952834,249.16665498,10477.951969576246,126.22199171509679,-2.7526738821052636,2.153802795062472,11.441772242105262,80.66665974,-6.536203607894738,43.41666079,92.2381694013913,5.312358340482787,True,A,B
5080,20260827_55p59V_sipm1_ch0_10000_05080.csv,True,False,2032,-153.99999964,353.749986,-0.9946489140442655,1.6979052150532608,208.16428087404427,10.7499957,-4.018884205955734,216.74998987,9994.771936616853,122.60064874558647,-3.0797479552313884,2.2808313981917934,4.002484125231389,200.74999033,-6.547466474768612,90.99999343,70.68635878006944,1.7548355956536261,True,A,B
5081,20260827_55p59V_sipm1_ch0_10000_05081.csv,True,False,2032,-153.99999964,353.749986,-1.1096660271830987,1.9265602501885264,161.2812816271831,8.99999575,-3.9038670928169013,214.74998993,9161.21876839219,83.71463161424651,-2.6173897082293767,2.394573461893508,7.046523128229377,177.74999098,-6.133224461770624,205.74999018,-33.510483646264106,2.942704928608597,True,A,B
5082,20260827_55p59V_sipm1_ch0_10000_05082.csv,True,False,2032,-153.69230764,354.057678,-1.5635562112727275,2.0533836325272072,217.94517852127274,13.05768764,-3.219293098727272,254.80768081,13136.53349029116,106.13953236445941,-3.8693092117373737,2.5707810517650547,8.298442631737373,34.30768704,-4.8966839082626255,94.05768535,268.90745802272136,3.2279849838008583,True,A,B
5083,20260827_55p59V_sipm1_ch0_10000_05083.csv,True,False,2032,-152.99999964,354.749986,-1.4397553749492902,1.8596235404836619,164.6102723449493,6.24999585,-3.9121146850507102,187.74999072,7859.094247132523,88.51806226443901,-2.92589713515213,2.4398571924878,7.37040997515213,72.99999397,-5.840095984847869,-9.25000371,88.98447632157692,3.020836628408113,True,A,B
5084,20260827_55p59V_sipm1_ch0_10000_05084.csv,True,False,2032,-153.99999964,353.749986,-1.7026060149698188,2.115799421701327,214.94692974496982,10.7499957,-7.201797675030182,255.99998876,10623.46750476734,101.59135480438391,-3.280200133641851,1.8908205131048728,4.2029363036418514,180.99999088,-6.347014296358149,188.99999066,-90.66665974389778,2.2228108244607028,True,A,B
5085,20260827_55p59V_sipm1_ch0_10000_05085.csv,True,False,2032,-153.99999964,353.749986,-1.641028372193159,2.0648999785282,214.88535210219314,10.7499957,-7.263375317806842,225.74998962,10450.299705499754,104.06574378259091,-4.019410210402415,2.4437294873831976,5.188209370402415,62.74999423,-5.607804219597585,54.99999445,262.2080751924018,2.123070248646085,True,A,B
5086,20260827_55p59V_sipm1_ch0_10000_05086.csv,True,False,2032,-152.99999964,354.749986,-1.4396929804665315,1.8731852603958772,172.91482115046654,8.2499958,-4.696502199533468,-9.75000369,8666.946641174123,92.3105817701784,-3.3022599584584182,2.5196539159117095,7.746772798458418,8.74999578,-6.140407051541581,198.24999042,2.329950143880332,3.074538431463645,True,A,B
5087,20260827_55p59V_sipm1_ch0_10000_05087.csv,True,False,2032,-152.99999964,354.749986,6.160620876328601,24.12647103932291,241.1326530536714,13.74999564,-11.1741539963286,181.74999089,11988.872455229292,9.994526454393496,-3.409257421866126,2.3009679269178425,7.838390841866126,86.74999358,-5.356735698133873,66.99999414,249.1460648953709,3.406562408006133,True,A,B
5088,20260827_55p59V_sipm1_ch0_10000_05088.csv,True,False,2032,-153.99999964,353.749986,-1.4133149233400402,1.9058778868825068,174.78005992334005,10.7499957,-3.7693866666599596,172.49999112,8666.504889936206,91.70580189123882,-3.851139270643863,2.3791356071051526,8.157241070643863,1.99999595,-5.776075159356138,54.74999445,152.30748296042594,3.428657469663658,True,A,B
5089,20260827_55p59V_sipm1_ch0_10000_05089.csv,True,False,2032,-153.39999964,354.349986,-2.2266457869635623,2.1264352201347725,273.04970486696357,11.3499957,-2.7868873330364377,181.34999089,13576.769505898985,128.40725279637618,12.901152864959514,14.28734427246714,-11.978416694959513,15.59999558,-21.682525884959514,88.34999352,-4268.963022199228,-0.8383935087252629,True,A,B
5090,20260827_55p59V_sipm1_ch0_10000_05090.csv,True,False,2032,-153.99999964,353.749986,-1.390231027605634,2.0539251655243813,161.20814789760564,6.74999581,-3.6233020923943657,192.74999055,7960.936371239204,78.48783909147346,-2.475080377826962,2.4535753016155932,6.719666367826962,169.7499912,-6.290912742173037,21.99999538,-17.725853226633333,2.7387243274752144,True,A,B
5091,20260827_55p59V_sipm1_ch0_10000_05091.csv,True,False,2032,-153.99999964,353.749986,-1.601977640080483,2.3309428235662693,161.7735932400805,4.74999587,-3.411555479919517,168.74999123,7706.234067431183,69.40264325856435,-3.1527128094969816,2.3108813607657646,7.597225649496981,11.99999566,-6.474501620503019,102.99999309,84.09829140889994,3.2875879214238255,True,A,B
5092,20260827_55p59V_sipm1_ch0_10000_05092.csv,True,False,2032,-152.66666664,355.083319,-1.3619284893686354,1.8932569173435057,161.77960731936864,6.08332887,-4.835782500631365,-9.1666707,7751.119906342444,85.45042452366539,-3.170942383788187,2.4593283412053744,4.0936785537881875,252.3333219,-5.595050736211812,195.08332352,108.56923733869397,1.664551448946333,True,A,B
5093,20260827_55p59V_sipm1_ch0_10000_05093.csv,True,False,2032,-152.66666664,355.083319,-1.47449851904277,1.8150413572604331,164.06060386904278,5.0833289,-3.5390346009572298,162.08332446,7685.08321923679,90.389457635649,-3.1467620602647663,2.3830762900264317,7.591274900264766,107.33332601,-5.619231059735233,117.08332573,92.52874770468678,3.1854938643951547,True,A,B
5094,20260827_55p59V_sipm1_ch0_10000_05094.csv,True,False,2032,-153.49999964,354.249986,-1.3104095949292929,1.9732802618129612,152.2700348349293,3.24999593,-7.578616095070707,244.4999891,7070.957215768375,77.16594433222093,-2.8787814757171715,2.740046070071041,7.307914895717172,140.49999204,-10.22407134428283,216.49998989,-39.41965863329682,2.667077380756485,True,A,B
5095,20260827_55p59V_sipm1_ch0_10000_05095.csv,True,False,2032,-152.66666664,355.083319,-1.3243424774745416,1.796640150876528,165.92509625747454,6.08332887,-3.458506832525458,185.83332379,7763.253194749518,92.35299354549355,-2.3165501132586557,2.2340338073927417,6.761062953258655,155.08332465,-7.5567265967413455,130.08332536,-259.58445407562033,3.026392407709014,True,A,B
5096,20260827_55p59V_sipm1_ch0_10000_05096.csv,True,False,2032,-153.99999964,353.749986,-0.6726195708249497,1.9180645422665332,214.34756159082497,8.74999576,-4.12560868917505,191.24999059,10491.745830832298,111.75200670647679,11.834044761569418,15.850563530805138,-2.960398021569418,89.74999346,-21.23057491156942,92.24999339,-3749.9181312324927,-0.18676926002132133,True,A,B
5097,20260827_55p59V_sipm1_ch0_10000_05097.csv,True,False,2032,-153.99999964,353.749986,-0.924221428832998,2.1542111408706517,159.281109248833,5.24999585,-4.089311691167002,176.749991,7561.867881091998,73.93941393528283,-2.238640857243461,2.0868518169977337,6.68315369724346,1.99999595,-7.38857357275654,190.74999061,-60.40749005234605,3.20250515288538,True,A,B
5098,20260827_55p59V_sipm1_ch0_10000_05098.csv,True,False,2032,-153.99999964,353.749986,-1.1974528254728372,1.9268208043048183,168.93550519547284,5.24999585,-3.816080294527163,162.7499914,7979.255417260156,87.67577390593073,-1.9545482706438633,2.079610265021363,6.383681690643863,127.74999239,-6.8114448493561355,1.99999595,-5.878536825523813,3.069652904688988,True,A,B
5099,20260827_55p59V_sipm1_ch0_10000_05099.csv,True,False,2032,-153.99999964,353.749986,-1.2460341692957748,1.7979883098843756,201.27986290929576,12.99999564,-3.7674989507042254,190.74999061,10114.495034778025,111.94725894643864,-2.893220337002012,2.358575877579277,7.199322137002012,197.9999904,-10.240391342997988,60.2499943,-148.92050016804302,3.0524021743116583,True,A,B
5100,20260827_55p59V_sipm1_ch0_10000_05100.csv,True,False,2032,-152.87499964,354.874986,-1.3637552630284553,1.9657972113560451,267.74229530302847,11.8749957,-3.6497778569715447,191.87499061,13238.280983459927,136.20036377930083,-3.6364619271747967,2.2594432160956615,7.834911537174797,80.87499375,-5.4217312828252044,203.62499028,217.18823744412168,3.4676293174181185,True,A,B
5101,20260827_55p59V_sipm1_ch0_10000_05101.csv,True,False,2032,-152.49999964,355.249986,-1.5827148816089613,2.0746449102043663,234.78890690160895,15.7499956,-3.430818238391039,226.24998965,12505.046614607265,113.17064705712974,-3.105855968635438,2.387437797990884,43.014196418635436,62.24999429,-6.183021521364562,38.24999496,2069.493566243705,18.016886745628913,True,A,B
5102,20260827_55p59V_sipm1_ch0_10000_05102.csv,True,False,2032,-152.99999964,354.749986,-1.5127819255780932,1.8426163035409489,164.28344232557808,6.24999585,-3.5007511944219067,185.74999078,7919.232175559113,89.15770581747009,-3.003602879290061,2.4527132998670584,7.3097046792900615,156.99999159,-5.747011290709939,204.99999023,161.60899951020946,2.9802523921920514,True,A,B
5103,20260827_55p59V_sipm1_ch0_10000_05103.csv,True,False,2032,-152.99999964,354.749986,-1.322432503225152,1.8243247794543818,159.83314417322515,8.49999579,-3.6911006167748477,209.7499901,7453.844284642638,87.61222013386671,-2.752860723853955,2.1177510074567483,7.012825663853954,174.99999108,-6.874353706146046,259.99998868,126.06747195150984,3.3114495703986484,True,A,B
5104,20260827_55p59V_sipm1_ch0_10000_05104.csv,True,False,2032,-152.66666664,355.083319,-0.24819284920570264,1.7010096336928278,171.8617487592057,9.83332876,-4.765340270794297,242.08332219,8179.9257784640395,101.03514133902954,-2.956514301832994,2.6130858570877744,42.526513991833,194.08332355,-5.794099868167006,81.33332674,1932.6893598300833,16.27444191184282,True,A,B
5105,20260827_55p59V_sipm1_ch0_10000_05105.csv,True,False,2032,-152.39999964,355.349986,-0.8631349206326532,2.0176575448013607,247.00301224063267,11.09999573,-4.150398199367347,198.34999044,12490.26335069286,122.42068178371183,-2.815789026265306,2.2404702958240854,7.244922446265306,241.34998922,-10.256305893734694,89.59999351,-104.95770746328353,3.2336614592787956,True,A,B
5106,20260827_55p59V_sipm1_ch0_10000_05106.csv,True,False,2032,-152.88888864,354.861097,-1.7468845858536586,2.0536230933021202,226.60229229585366,12.36110669,-3.2666485341463414,167.86110229,11209.66080331573,110.34268802046282,-2.009483045081301,2.2692258404385695,45.224292465081305,216.8611009,-7.4024260549187,83.36110468,1434.4523290655206,19.929392508742488,True,A,B
5107,20260827_55p59V_sipm1_ch0_10000_05107.csv,True,False,2032,-152.99999964,354.749986,-0.7879754855983773,1.675274352037551,160.86732118559837,5.74999587,-8.116428204401624,168.99999125,7451.406974331168,96.02446368855563,-2.6860730941379307,2.2075861792734863,55.343551424137935,241.74998919,-6.38749811586207,181.24999091,2156.5617134713284,25.069712767612735,True,A,B
5108,20260827_55p59V_sipm1_ch0_10000_05108.csv,True,False,2032,-152.49999964,355.249986,-1.5069477721384927,2.011405517016946,170.53682448213848,6.24999587,-3.8449222878615075,162.24999146,8331.298286112184,84.78490440607742,-2.7595949979022403,2.4463384850953713,7.01955993790224,245.4999891,-6.05253593209776,248.999989,-19.92582397970501,2.8694148339119065,True,A,B
5109,20260827_55p59V_sipm1_ch0_10000_05109.csv,True,False,2032,-153.99999964,353.749986,-3.0532603025754526,2.165837069225279,158.44202373257548,4.74999587,-5.681975867424548,189.74999064,7552.675199677752,73.15509831459772,-2.7688892343460765,1.9833092781920483,7.198022654346077,157.74999154,-5.997103885653923,87.99999351,116.63529726143,3.62929913831073,True,A,B
5110,20260827_55p59V_sipm1_ch0_10000_05110.csv,True,False,2032,-152.99999964,354.749986,-1.570554328154158,2.024183600930283,161.64990002815415,5.74999587,-7.333849361845843,234.74998939,7757.394755040836,79.859307206057,-2.54560382831643,2.1733815796751075,6.7901898183164295,126.74999245,-6.7432736616835705,179.74999095,-109.42554370592742,3.1242511125595698,True,A,B
5111,20260827_55p59V_sipm1_ch0_10000_05111.csv,True,False,2032,-152.42857164,355.321414,-0.5700877280204082,1.792637735777205,280.3437083380204,12.3214237,-6.3965703919795915,-5.17857581,14124.844827910772,156.38614692916542,-2.9551409850816324,2.323733941973029,7.199726975081632,1.32142401,-5.810852134918367,131.57142033,30.455104328248098,3.098343939052037,True,A,B
5112,20260827_55p59V_sipm1_ch0_10000_05112.csv,True,False,2032,-152.66666664,355.083319,-2.044959963462322,2.299867024875614,175.41170496346234,6.08332887,-3.9682040765376785,-9.66667069,8499.08725923731,76.27036827181315,-2.995415815356416,2.4077576232487528,3.918151985356416,42.33332784,-6.631798614643584,-1.9166709,-82.08086277822669,1.6273033246883504,True,A,B
5113,20260827_55p59V_sipm1_ch0_10000_05113.csv,True,False,2032,-153.99999964,353.749986,-1.310427664748491,1.8127084728911393,155.1459226647485,5.49999585,-3.7031054552515092,142.74999197,7387.227883502425,85.5879061553135,-1.7799648453118713,2.6366844309852207,6.2244776853118715,57.99999436,-6.9860282746881275,117.74999267,-66.69026055523973,2.360721522896102,True,A,B
5114,20260827_55p59V_sipm1_ch0_10000_05114.csv,True,False,2032,-153.63636364,354.113622,-1.7396528001818181,2.0031784807914725,217.78294198018182,9.36363175,-3.273880319818182,153.11362768,10783.71053874052,108.71869085481288,-3.144604054525253,2.779744026775914,7.573737474525253,6.36363183,-5.882832205474747,91.86362942,52.218246054126496,2.724616871759107,True,A,B
5115,20260827_55p59V_sipm1_ch0_10000_05115.csv,True,False,2032,-153.11111164,354.638874,-1.212627532474645,2.081755190587249,221.66965878247464,11.6388837,-3.800905587525355,257.63887674,10639.699526523456,106.4820973113285,-3.855932843123732,2.895730252635647,8.300445683123732,76.63888186,-5.771281586876269,235.88887736,245.1293053768336,2.866442989836087,True,A,B
5116,20260827_55p59V_sipm1_ch0_10000_05116.csv,True,False,2032,-153.33333364,354.416652,-1.640191520020243,2.0011180956778487,164.42621752002023,7.16666182,-7.264212169979757,206.66665618,7865.150147707704,82.1671733793019,1.7279822458704441,12.92684216719171,24.200902264129557,-9.33333771,-10.493975365870444,138.41665811,-527.0210652064495,1.8721434013908966,True,A,B
5117,20260827_55p59V_sipm1_ch0_10000_05117.csv,True,False,2032,-153.99999964,353.749986,-1.5587185678068411,1.8832262010864576,173.41833770780684,11.24999569,-2.993446462193159,259.99998865,11371.183100696895,92.08577153809753,-2.2336898826358147,2.17827601713191,6.539791682635816,85.74999358,-7.393524547364185,146.99999185,-135.94469691705675,3.0022786970985527,True,A,B
5118,20260827_55p59V_sipm1_ch0_10000_05118.csv,True,False,2032,-153.19999964,354.549986,-1.2968529538133875,2.0302831456272967,212.89563835381338,7.79999581,-3.839711776186612,-9.95000369,10407.142313459346,104.86007275011634,-3.8013422904462475,2.493158496293168,8.215096750446246,86.79999357,-5.825872139553753,185.79999077,9.081375656650643,3.2950559551911622,True,A,B
5119,20260827_55p59V_sipm1_ch0_10000_05119.csv,True,False,2032,-153.99999964,353.749986,2.1644073345070427,17.229540612341484,138.76816407549296,-0.50000398,-7.177940454507043,162.7499914,4303.422200229363,8.054083808601003,-3.0224405254325957,2.681547250144207,3.6068401054325956,-1.25000396,-6.604773904567405,158.74999151,85.65885121247489,1.3450593142591944,True,A,B
5120,20260827_55p59V_sipm1_ch0_10000_05120.csv,True,False,2032,-152.86956564,354.88042,-0.8581883714634146,1.613254091428357,324.8462254814634,11.8804297,-4.155344748536585,253.88042285,16093.487870587525,201.36085642519475,-2.4026148992479675,2.0631303785661013,6.693337749247967,150.88042577,-7.224599530752033,4.13042992,-170.82316580316356,3.244263095917337,True,A,B
5121,20260827_55p59V_sipm1_ch0_10000_05121.csv,True,False,2032,-153.99999964,353.749986,-0.920941417887324,1.7836583926713847,161.00028711788732,6.74999581,-4.092591702112676,198.74999038,7583.94681436337,90.26408183282071,-2.420217506800805,2.546005162072811,6.664803496800805,227.74998956,-6.868659983199196,100.74999315,-168.8138214834837,2.6177494044728116,True,A,B
5122,20260827_55p59V_sipm1_ch0_10000_05122.csv,True,False,2032,-153.79999964,353.949986,0.04089680733870965,1.83617197335554,251.6815458226613,14.94999559,-8.94530049733871,194.19999052,12560.168296572796,137.06861311183292,9.945458713931451,17.147167752506235,-1.1487067339314514,187.6999907,-19.572673143931453,194.9499905,-3058.5587412717973,-0.06699104776434908,True,A,B
5123,20260827_55p59V_sipm1_ch0_10000_05123.csv,True,False,2032,-152.49999964,355.249986,-1.3578566747454175,1.8831992195011165,184.2595442947454,10.24999576,-3.6556764452545822,154.24999168,9533.15644451866,97.84389372440273,-3.130756701670061,2.585028016353657,7.57526954167006,37.49999499,-5.635236418329939,89.24999352,24.74172320032426,2.9304400160256097,True,A,B
5124,20260827_55p59V_sipm1_ch0_10000_05124.csv,True,False,2032,-152.99999964,354.749986,-2.789576795294117,2.017543061692649,158.17834022529414,5.74999587,-6.1148268947058835,196.99999046,7710.000297494505,78.40146920709982,-3.0244720766328603,2.5685709016802623,7.26905806663286,56.74999443,-6.60274235336714,105.74999304,-35.11234025393627,2.8300009401639317,True,A,B
5125,20260827_55p59V_sipm1_ch0_10000_05125.csv,True,False,2032,-153.99999964,353.749986,-0.9594970512877263,1.9111271188852612,159.6547332612877,2.99999592,-4.054036068712273,164.74999134,7449.617430381526,83.53956766330253,-2.7942938626760565,2.414730624224581,7.238806702676056,211.74999001,-5.971699257323943,157.99999153,-65.14035798398425,2.9977698671878086,True,A,B
5126,20260827_55p59V_sipm1_ch0_10000_05126.csv,True,False,2032,-153.11111164,354.638874,-1.4260921503245438,2.0576477379786002,226.43530846032453,13.38888365,-7.324522019675457,228.63887756,11255.899894802631,110.04571107140569,-3.162320992677485,2.3949257059412816,7.560696982677484,86.88888157,-6.126556497322516,109.63888093,125.78528931566339,3.156965146735477,True,A,B
5127,20260827_55p59V_sipm1_ch0_10000_05127.csv,True,False,2032,-153.99999964,353.749986,-1.0574333453521128,1.8282097702338502,161.2290489453521,4.74999587,-4.294436714647888,254.99998879,7673.784382248745,88.18957844467101,9.048662741891347,15.506510323861457,-0.2826696218913476,-4.25000388,-17.814655861891346,99.99999318,-2863.4509990059355,-0.018229093199414112,True,A,B
5128,20260827_55p59V_sipm1_ch0_10000_05128.csv,True,False,2032,-153.59999964,354.149986,-0.6338296326868688,2.0590755490469292,168.21808866268688,7.6499958,-8.255196057313132,220.14998979,7737.687581186201,81.69592841824036,1.1918209406060594,11.0562639996594,25.106158409393938,-9.85000371,-15.202031930606058,191.14999061,-462.3495919826677,2.2707632894952003,True,A,B
5129,20260827_55p59V_sipm1_ch0_10000_05129.csv,True,False,2032,-152.66666664,355.083319,-1.2890742917107945,1.9606284164464163,280.9704097417108,14.08332864,-3.6475640682892054,259.83332169,14648.202387065296,143.3063029102484,-3.3928876823217924,2.543021754188828,7.945052712321793,79.0833268,-9.633071327678207,81.33332674,270.4257902832958,3.1242566837011205,True,A,B
5130,20260827_55p59V_sipm1_ch0_10000_05130.csv,True,False,2032,-153.33333364,354.416652,-2.194985073643725,2.103481278499805,174.20839755364372,9.16666176,-6.509492236356275,216.4166559,8469.58003831314,82.81908630909636,-3.3531061109109315,1.8309386202759972,7.782239530910932,76.41665986,-5.397508059089069,46.41666071,235.3796006472002,4.2504098415586595,True,A,B
5131,20260827_55p59V_sipm1_ch0_10000_05131.csv,True,False,2032,-153.99999964,353.749986,-0.45449859965794775,1.4032187684267068,150.21456939965793,7.2499958,-4.897371460342053,196.74999044,6845.94265468557,107.0500001707353,-3.0830589235211265,1.9752058740650598,7.527571763521126,183.9999908,-5.698314096478874,247.99998899,22.327269566279156,3.811031478976445,True,A,B
5132,20260827_55p59V_sipm1_ch0_10000_05132.csv,True,False,2032,-152.66666664,355.083319,-0.5765378183910386,2.125864520276217,160.74815341839104,4.08332893,-4.436995301608961,202.08332333,7509.411753366752,75.61542698756023,-2.7577157102647663,2.307405081320232,3.680451880264766,38.08332796,-6.008277409735233,213.08332301,97.18896917166022,1.5950610103358684,True,A,B
5133,20260827_55p59V_sipm1_ch0_10000_05133.csv,True,False,2032,-153.99999964,353.749986,-2.575925356861167,2.3532011532341093,192.24433660686117,12.49999565,-2.437607763138833,240.74998919,9856.666607861036,81.69481658746054,-2.9717859615090543,2.3746965920957965,7.385540421509054,109.7499929,-6.655428468490946,134.99999219,101.37768108467938,3.110098547364706,True,A,B
5134,20260827_55p59V_sipm1_ch0_10000_05134.csv,True,False,2032,-153.33333364,354.416652,-1.2143132980566802,1.9374464665076963,161.29365899805669,5.41666187,-7.69009039194332,188.66665669,7632.721885655976,83.2506403590047,-3.242994206336032,2.327061826235087,7.487580196336032,72.41665997,-6.384220223663968,243.41665514,161.26138493979693,3.217611200493997,True,A,B
5135,20260827_55p59V_sipm1_ch0_10000_05135.csv,True,False,2032,-153.66666664,354.083319,-1.3544958849090911,1.8734789272563102,210.2465704649091,9.08332876,-3.659037235090909,211.08332304,10317.695806304942,112.22254352911935,-3.2524119456161618,2.374048532092099,7.727682695616162,81.8333267,-5.513581174383837,-9.66667071,86.61976316785822,3.2550651729121323,True,A,B
5136,20260827_55p59V_sipm1_ch0_10000_05136.csv,True,False,2032,-153.99999964,353.749986,-1.1976075540040243,2.2254235622411374,150.88078931400403,7.49999579,-3.8159255659959754,186.74999072,7011.474952704517,67.79868420286603,-2.8712813785915494,3.207863481217826,55.52875970859155,64.74999417,-5.879332791408451,251.74998888,3645.704100379342,17.310200397777134,True,A,B
5137,20260827_55p59V_sipm1_ch0_10000_05137.csv,True,False,2032,-153.05263164,354.697354,-1.0800192952535497,1.7344445558433759,268.2428916052536,9.69736376,-3.9335138247464503,181.69735889,13034.595961895287,154.65636575210104,-2.1546419630425966,2.2618068927870465,6.6299127130425966,9.19736377,-6.611351156957403,90.94736146,115.41334476276873,2.9312461351963948,True,A,B
5138,20260827_55p59V_sipm1_ch0_10000_05138.csv,True,False,2032,-153.99999964,353.749986,30.654087429396377,35.96136575511259,156.33838999060362,10.99999569,-35.667620549396375,240.74998919,2712.4756966346595,4.347398568097407,9.137532593440644,12.650558845228378,-4.693019753440645,-8.00000377,-17.903525713440644,111.74999284,-3168.4849368539963,-0.37097331515996934,False,A,B
5139,20260827_55p59V_sipm1_ch0_10000_05139.csv,True,False,2032,-152.24999964,355.499986,-0.7904145204285714,1.8890563918220182,214.03473825042857,10.49999576,-4.223118599571428,228.49998959,10399.51218400352,113.30246104722656,-2.2814808417755104,2.270996808672075,3.20421701177551,8.49999581,-10.79061407822449,87.74999357,-60.8170355556089,1.4109297730141326,True,A,B
